datetime_utc,Solar_MW,WindOnshore_MW,TotalRES_MW,irradiance_Wm2,windspeed_ms,temperature_C,datetime_athens,hour_of_day,month,day_of_week,is_weekend
2025-09-03 19:00:00+00:00,0.0,1160.0,1160.0,0.0,1.56,30.0,2025-09-03 22:00:00+03:00,19,9,2,0
2025-09-03 20:00:00+00:00,0.0,1260.0,1260.0,0.0,1.27,29.0,2025-09-03 23:00:00+03:00,20,9,2,0
2025-09-03 21:00:00+00:00,0.0,1290.0,1290.0,0.0,1.45,28.2,2025-09-04 00:00:00+03:00,21,9,2,0
2025-09-03 22:00:00+00:00,0.0,1368.0,1368.0,0.0,1.41,27.6,2025-09-04 01:00:00+03:00,22,9,2,0
2025-09-03 23:00:00+00:00,0.0,1519.0,1519.0,0.0,1.35,27.4,2025-09-04 02:00:00+03:00,23,9,2,0
2025-09-04 00:00:00+00:00,0.0,1769.0,1769.0,0.0,1.25,27.0,2025-09-04 03:00:00+03:00,0,9,3,0
2025-09-04 01:00:00+00:00,0.0,1991.0,1991.0,0.0,1.57,26.7,2025-09-04 04:00:00+03:00,1,9,3,0
2025-09-04 02:00:00+00:00,0.0,2198.0,2198.0,0.0,1.45,26.0,2025-09-04 05:00:00+03:00,2,9,3,0
2025-09-04 03:00:00+00:00,3.0,2376.0,2379.0,0.0,1.85,25.6,2025-09-04 06:00:00+03:00,3,9,3,0
2025-09-04 04:00:00+00:00,199.0,2464.0,2663.0,0.0,1.5,25.1,2025-09-04 07:00:00+03:00,4,9,3,0
2025-09-04 05:00:00+00:00,1260.0,2423.0,3683.0,55.0,1.0,25.5,2025-09-04 08:00:00+03:00,5,9,3,0
2025-09-04 06:00:00+00:00,2711.0,2311.0,5022.0,227.0,0.86,26.8,2025-09-04 09:00:00+03:00,6,9,3,0
2025-09-04 07:00:00+00:00,4021.0,2266.0,6287.0,423.0,2.35,28.1,2025-09-04 10:00:00+03:00,7,9,3,0
2025-09-04 08:00:00+00:00,4932.0,2184.0,7116.0,603.0,3.27,29.4,2025-09-04 11:00:00+03:00,8,9,3,0
2025-09-04 09:00:00+00:00,5206.0,1999.0,7205.0,747.0,3.63,30.6,2025-09-04 12:00:00+03:00,9,9,3,0
2025-09-04 10:00:00+00:00,5269.0,1943.0,7212.0,837.0,4.16,31.2,2025-09-04 13:00:00+03:00,10,9,3,0
2025-09-04 11:00:00+00:00,5024.0,1971.0,6995.0,862.0,4.33,31.1,2025-09-04 14:00:00+03:00,11,9,3,0
2025-09-04 12:00:00+00:00,4477.0,1917.0,6394.0,817.0,4.16,30.9,2025-09-04 15:00:00+03:00,12,9,3,0
2025-09-04 13:00:00+00:00,3784.0,1985.0,5769.0,722.0,4.15,31.0,2025-09-04 16:00:00+03:00,13,9,3,0
2025-09-04 14:00:00+00:00,2610.0,2147.0,4757.0,570.0,4.03,29.9,2025-09-04 17:00:00+03:00,14,9,3,0
2025-09-04 15:00:00+00:00,963.0,1987.0,2950.0,388.0,3.34,28.7,2025-09-04 18:00:00+03:00,15,9,3,0
2025-09-04 16:00:00+00:00,144.0,1799.0,1943.0,191.0,3.07,27.4,2025-09-04 19:00:00+03:00,16,9,3,0
2025-09-04 17:00:00+00:00,0.0,1816.0,1816.0,33.0,2.26,26.3,2025-09-04 20:00:00+03:00,17,9,3,0
2025-09-04 18:00:00+00:00,0.0,1871.0,1871.0,0.0,2.06,25.8,2025-09-04 21:00:00+03:00,18,9,3,0
2025-09-04 19:00:00+00:00,0.0,1894.0,1894.0,0.0,1.71,25.4,2025-09-04 22:00:00+03:00,19,9,3,0
2025-09-04 20:00:00+00:00,0.0,1921.0,1921.0,0.0,1.43,25.0,2025-09-04 23:00:00+03:00,20,9,3,0
2025-09-04 21:00:00+00:00,0.0,2057.0,2057.0,0.0,1.5,24.8,2025-09-05 00:00:00+03:00,21,9,3,0
2025-09-04 22:00:00+00:00,0.0,2236.0,2236.0,0.0,1.63,25.1,2025-09-05 01:00:00+03:00,22,9,3,0
2025-09-04 23:00:00+00:00,0.0,2302.0,2302.0,0.0,1.59,25.0,2025-09-05 02:00:00+03:00,23,9,3,0
2025-09-05 00:00:00+00:00,0.0,2525.0,2525.0,0.0,1.7,24.6,2025-09-05 03:00:00+03:00,0,9,4,0
2025-09-05 01:00:00+00:00,0.0,2559.0,2559.0,0.0,0.85,24.0,2025-09-05 04:00:00+03:00,1,9,4,0
2025-09-05 02:00:00+00:00,0.0,2558.0,2558.0,0.0,0.85,23.5,2025-09-05 05:00:00+03:00,2,9,4,0
2025-09-05 03:00:00+00:00,0.0,2553.0,2553.0,0.0,0.68,22.9,2025-09-05 06:00:00+03:00,3,9,4,0
2025-09-05 04:00:00+00:00,233.0,2526.0,2759.0,0.0,0.7,22.5,2025-09-05 07:00:00+03:00,4,9,4,0
2025-09-05 05:00:00+00:00,1468.0,2428.0,3896.0,51.0,0.49,23.2,2025-09-05 08:00:00+03:00,5,9,4,0
2025-09-05 06:00:00+00:00,3112.0,2235.0,5347.0,218.0,1.17,24.4,2025-09-05 09:00:00+03:00,6,9,4,0
2025-09-05 07:00:00+00:00,4290.0,1915.0,6205.0,388.0,2.58,25.9,2025-09-05 10:00:00+03:00,7,9,4,0
2025-09-05 08:00:00+00:00,4990.0,1479.0,6469.0,535.0,3.26,27.5,2025-09-05 11:00:00+03:00,8,9,4,0
2025-09-05 09:00:00+00:00,5388.0,1440.0,6828.0,658.0,3.59,28.6,2025-09-05 12:00:00+03:00,9,9,4,0
2025-09-05 10:00:00+00:00,5436.0,1431.0,6867.0,778.0,4.07,29.5,2025-09-05 13:00:00+03:00,10,9,4,0
2025-09-05 11:00:00+00:00,5332.0,1432.0,6764.0,784.0,4.22,29.7,2025-09-05 14:00:00+03:00,11,9,4,0
2025-09-05 12:00:00+00:00,5074.0,1957.0,7031.0,724.0,4.1,29.9,2025-09-05 15:00:00+03:00,12,9,4,0
2025-09-05 13:00:00+00:00,4282.0,2031.0,6313.0,670.0,3.72,30.3,2025-09-05 16:00:00+03:00,13,9,4,0
2025-09-05 14:00:00+00:00,2916.0,2043.0,4959.0,540.0,4.08,29.7,2025-09-05 17:00:00+03:00,14,9,4,0
2025-09-05 15:00:00+00:00,1311.0,1936.0,3247.0,368.0,3.49,28.7,2025-09-05 18:00:00+03:00,15,9,4,0
2025-09-05 16:00:00+00:00,201.0,1749.0,1950.0,177.0,2.63,27.5,2025-09-05 19:00:00+03:00,16,9,4,0
2025-09-05 17:00:00+00:00,0.0,1533.0,1533.0,28.0,1.86,26.5,2025-09-05 20:00:00+03:00,17,9,4,0
2025-09-05 18:00:00+00:00,0.0,1378.0,1378.0,0.0,1.68,26.0,2025-09-05 21:00:00+03:00,18,9,4,0
2025-09-05 19:00:00+00:00,0.0,1231.0,1231.0,0.0,1.59,25.7,2025-09-05 22:00:00+03:00,19,9,4,0
2025-09-05 20:00:00+00:00,0.0,1184.0,1184.0,0.0,1.27,25.2,2025-09-05 23:00:00+03:00,20,9,4,0
2025-09-05 21:00:00+00:00,0.0,1207.0,1207.0,0.0,1.03,24.7,2025-09-06 00:00:00+03:00,21,9,4,0
2025-09-05 22:00:00+00:00,0.0,1275.0,1275.0,0.0,1.03,24.4,2025-09-06 01:00:00+03:00,22,9,4,0
2025-09-05 23:00:00+00:00,0.0,1300.0,1300.0,0.0,0.92,23.9,2025-09-06 02:00:00+03:00,23,9,4,0
2025-09-06 00:00:00+00:00,0.0,1258.0,1258.0,0.0,0.85,23.3,2025-09-06 03:00:00+03:00,0,9,5,1
2025-09-06 01:00:00+00:00,0.0,1376.0,1376.0,0.0,0.65,23.5,2025-09-06 04:00:00+03:00,1,9,5,1
2025-09-06 02:00:00+00:00,0.0,1477.0,1477.0,0.0,0.81,23.4,2025-09-06 05:00:00+03:00,2,9,5,1
2025-09-06 03:00:00+00:00,0.0,1510.0,1510.0,0.0,0.92,23.2,2025-09-06 06:00:00+03:00,3,9,5,1
2025-09-06 04:00:00+00:00,224.0,1506.0,1730.0,0.0,0.88,23.0,2025-09-06 07:00:00+03:00,4,9,5,1
2025-09-06 05:00:00+00:00,1545.0,1395.0,2940.0,51.0,1.01,24.1,2025-09-06 08:00:00+03:00,5,9,5,1
2025-09-06 06:00:00+00:00,3316.0,1342.0,4658.0,224.0,0.72,26.2,2025-09-06 09:00:00+03:00,6,9,5,1
2025-09-06 07:00:00+00:00,4487.0,1212.0,5699.0,421.0,1.17,28.1,2025-09-06 10:00:00+03:00,7,9,5,1
2025-09-06 08:00:00+00:00,5244.0,1131.0,6375.0,598.0,2.04,29.9,2025-09-06 11:00:00+03:00,8,9,5,1
2025-09-06 09:00:00+00:00,5229.0,691.0,5920.0,733.0,2.92,30.5,2025-09-06 12:00:00+03:00,9,9,5,1
2025-09-06 10:00:00+00:00,4963.0,587.0,5550.0,803.0,2.97,31.5,2025-09-06 13:00:00+03:00,10,9,5,1
2025-09-06 11:00:00+00:00,4664.0,581.0,5245.0,843.0,3.32,32.5,2025-09-06 14:00:00+03:00,11,9,5,1
2025-09-06 12:00:00+00:00,4464.0,656.0,5120.0,807.0,3.78,32.8,2025-09-06 15:00:00+03:00,12,9,5,1
2025-09-06 13:00:00+00:00,4116.0,839.0,4955.0,718.0,4.35,32.2,2025-09-06 16:00:00+03:00,13,9,5,1
2025-09-06 14:00:00+00:00,3074.0,1210.0,4284.0,570.0,4.07,31.9,2025-09-06 17:00:00+03:00,14,9,5,1
2025-09-06 15:00:00+00:00,1352.0,1178.0,2530.0,386.0,3.39,31.2,2025-09-06 18:00:00+03:00,15,9,5,1
2025-09-06 16:00:00+00:00,170.0,1089.0,1259.0,186.0,2.35,29.9,2025-09-06 19:00:00+03:00,16,9,5,1
2025-09-06 17:00:00+00:00,0.0,1091.0,1091.0,28.0,0.92,28.4,2025-09-06 20:00:00+03:00,17,9,5,1
2025-09-06 18:00:00+00:00,0.0,956.0,956.0,0.0,0.94,27.3,2025-09-06 21:00:00+03:00,18,9,5,1
2025-09-06 19:00:00+00:00,0.0,865.0,865.0,0.0,1.5,26.3,2025-09-06 22:00:00+03:00,19,9,5,1
2025-09-06 20:00:00+00:00,0.0,850.0,850.0,0.0,1.63,25.3,2025-09-06 23:00:00+03:00,20,9,5,1
2025-09-06 21:00:00+00:00,0.0,773.0,773.0,0.0,1.8,24.4,2025-09-07 00:00:00+03:00,21,9,5,1
2025-09-06 22:00:00+00:00,0.0,809.0,809.0,0.0,1.77,23.8,2025-09-07 01:00:00+03:00,22,9,5,1
2025-09-06 23:00:00+00:00,0.0,820.0,820.0,0.0,1.44,23.2,2025-09-07 02:00:00+03:00,23,9,5,1
2025-09-07 00:00:00+00:00,0.0,774.0,774.0,0.0,1.1,22.6,2025-09-07 03:00:00+03:00,0,9,6,1
2025-09-07 01:00:00+00:00,0.0,848.0,848.0,0.0,1.17,22.7,2025-09-07 04:00:00+03:00,1,9,6,1
2025-09-07 02:00:00+00:00,0.0,1038.0,1038.0,0.0,1.01,22.3,2025-09-07 05:00:00+03:00,2,9,6,1
2025-09-07 03:00:00+00:00,0.0,1169.0,1169.0,0.0,0.98,21.9,2025-09-07 06:00:00+03:00,3,9,6,1
2025-09-07 04:00:00+00:00,218.0,1258.0,1476.0,0.0,0.93,21.4,2025-09-07 07:00:00+03:00,4,9,6,1
2025-09-07 05:00:00+00:00,1497.0,1186.0,2683.0,50.0,1.27,22.2,2025-09-07 08:00:00+03:00,5,9,6,1
2025-09-07 06:00:00+00:00,3096.0,907.0,4003.0,223.0,0.51,24.7,2025-09-07 09:00:00+03:00,6,9,6,1
2025-09-07 07:00:00+00:00,4048.0,804.0,4852.0,420.0,0.8,26.5,2025-09-07 10:00:00+03:00,7,9,6,1
2025-09-07 08:00:00+00:00,4162.0,801.0,4963.0,599.0,1.02,28.2,2025-09-07 11:00:00+03:00,8,9,6,1
2025-09-07 09:00:00+00:00,4045.0,648.0,4693.0,739.0,1.68,29.6,2025-09-07 12:00:00+03:00,9,9,6,1
2025-09-07 10:00:00+00:00,3803.0,570.0,4373.0,818.0,3.17,30.0,2025-09-07 13:00:00+03:00,10,9,6,1
2025-09-07 11:00:00+00:00,3611.0,572.0,4183.0,810.0,3.66,31.1,2025-09-07 14:00:00+03:00,11,9,6,1
2025-09-07 12:00:00+00:00,3352.0,633.0,3985.0,740.0,4.37,31.0,2025-09-07 15:00:00+03:00,12,9,6,1
2025-09-07 13:00:00+00:00,2972.0,880.0,3852.0,678.0,3.85,30.7,2025-09-07 16:00:00+03:00,13,9,6,1
2025-09-07 14:00:00+00:00,2519.0,1487.0,4006.0,518.0,3.64,30.2,2025-09-07 17:00:00+03:00,14,9,6,1
2025-09-07 15:00:00+00:00,1019.0,1451.0,2470.0,362.0,3.02,29.4,2025-09-07 18:00:00+03:00,15,9,6,1
2025-09-07 16:00:00+00:00,125.0,1403.0,1528.0,166.0,2.1,28.4,2025-09-07 19:00:00+03:00,16,9,6,1
2025-09-07 17:00:00+00:00,0.0,1299.0,1299.0,25.0,1.52,27.1,2025-09-07 20:00:00+03:00,17,9,6,1
2025-09-07 18:00:00+00:00,0.0,1223.0,1223.0,0.0,0.63,26.1,2025-09-07 21:00:00+03:00,18,9,6,1
2025-09-07 19:00:00+00:00,0.0,1050.0,1050.0,0.0,0.32,25.2,2025-09-07 22:00:00+03:00,19,9,6,1
2025-09-07 20:00:00+00:00,0.0,1017.0,1017.0,0.0,0.58,24.4,2025-09-07 23:00:00+03:00,20,9,6,1
2025-09-07 21:00:00+00:00,0.0,875.0,875.0,0.0,0.59,23.5,2025-09-08 00:00:00+03:00,21,9,6,1
2025-09-07 22:00:00+00:00,0.0,674.0,674.0,0.0,0.6,22.7,2025-09-08 01:00:00+03:00,22,9,6,1
2025-09-07 23:00:00+00:00,0.0,650.0,650.0,0.0,0.71,22.1,2025-09-08 02:00:00+03:00,23,9,6,1
2025-09-08 00:00:00+00:00,0.0,814.0,814.0,0.0,0.9,21.8,2025-09-08 03:00:00+03:00,0,9,0,0
2025-09-08 01:00:00+00:00,0.0,992.0,992.0,0.0,1.2,21.9,2025-09-08 04:00:00+03:00,1,9,0,0
2025-09-08 02:00:00+00:00,0.0,1029.0,1029.0,0.0,1.3,21.6,2025-09-08 05:00:00+03:00,2,9,0,0
2025-09-08 03:00:00+00:00,0.0,1149.0,1149.0,0.0,1.35,21.3,2025-09-08 06:00:00+03:00,3,9,0,0
2025-09-08 04:00:00+00:00,213.0,1251.0,1464.0,0.0,1.25,20.9,2025-09-08 07:00:00+03:00,4,9,0,0
2025-09-08 05:00:00+00:00,1505.0,1292.0,2797.0,48.0,1.4,21.5,2025-09-08 08:00:00+03:00,5,9,0,0
2025-09-08 06:00:00+00:00,3314.0,1369.0,4683.0,217.0,0.4,24.0,2025-09-08 09:00:00+03:00,6,9,0,0
2025-09-08 07:00:00+00:00,4686.0,1469.0,6155.0,413.0,1.57,26.0,2025-09-08 10:00:00+03:00,7,9,0,0
2025-09-08 08:00:00+00:00,5273.0,1418.0,6691.0,589.0,2.8,27.6,2025-09-08 11:00:00+03:00,8,9,0,0
2025-09-08 09:00:00+00:00,5414.0,1329.0,6743.0,724.0,3.2,28.2,2025-09-08 12:00:00+03:00,9,9,0,0
2025-09-08 10:00:00+00:00,5493.0,1332.0,6825.0,792.0,3.21,29.7,2025-09-08 13:00:00+03:00,10,9,0,0
2025-09-08 11:00:00+00:00,5277.0,1297.0,6574.0,819.0,3.45,30.0,2025-09-08 14:00:00+03:00,11,9,0,0
2025-09-08 12:00:00+00:00,4894.0,1307.0,6201.0,796.0,3.18,30.4,2025-09-08 15:00:00+03:00,12,9,0,0
2025-09-08 13:00:00+00:00,4247.0,1369.0,5616.0,697.0,3.22,30.2,2025-09-08 16:00:00+03:00,13,9,0,0
2025-09-08 14:00:00+00:00,2850.0,1353.0,4203.0,554.0,3.27,29.6,2025-09-08 17:00:00+03:00,14,9,0,0
2025-09-08 15:00:00+00:00,1200.0,1231.0,2431.0,370.0,3.16,28.9,2025-09-08 18:00:00+03:00,15,9,0,0
2025-09-08 16:00:00+00:00,161.0,959.0,1120.0,174.0,2.89,27.9,2025-09-08 19:00:00+03:00,16,9,0,0
2025-09-08 17:00:00+00:00,0.0,800.0,800.0,24.0,1.6,26.8,2025-09-08 20:00:00+03:00,17,9,0,0
2025-09-08 18:00:00+00:00,0.0,722.0,722.0,0.0,0.54,25.8,2025-09-08 21:00:00+03:00,18,9,0,0
2025-09-08 19:00:00+00:00,0.0,609.0,609.0,0.0,0.35,24.7,2025-09-08 22:00:00+03:00,19,9,0,0
2025-09-08 20:00:00+00:00,0.0,572.0,572.0,0.0,0.73,23.9,2025-09-08 23:00:00+03:00,20,9,0,0
2025-09-08 21:00:00+00:00,0.0,580.0,580.0,0.0,0.93,23.1,2025-09-09 00:00:00+03:00,21,9,0,0
2025-09-08 22:00:00+00:00,0.0,581.0,581.0,0.0,0.95,22.4,2025-09-09 01:00:00+03:00,22,9,0,0
2025-09-08 23:00:00+00:00,0.0,598.0,598.0,0.0,1.16,22.1,2025-09-09 02:00:00+03:00,23,9,0,0
2025-09-09 00:00:00+00:00,0.0,641.0,641.0,0.0,1.29,21.9,2025-09-09 03:00:00+03:00,0,9,1,0
2025-09-09 01:00:00+00:00,0.0,615.0,615.0,0.0,1.07,22.1,2025-09-09 04:00:00+03:00,1,9,1,0
2025-09-09 02:00:00+00:00,0.0,612.0,612.0,0.0,0.96,21.8,2025-09-09 05:00:00+03:00,2,9,1,0
2025-09-09 03:00:00+00:00,0.0,570.0,570.0,0.0,0.92,21.4,2025-09-09 06:00:00+03:00,3,9,1,0
2025-09-09 04:00:00+00:00,221.0,582.0,803.0,0.0,0.97,21.0,2025-09-09 07:00:00+03:00,4,9,1,0
2025-09-09 05:00:00+00:00,1332.0,497.0,1829.0,47.0,1.33,22.0,2025-09-09 08:00:00+03:00,5,9,1,0
2025-09-09 06:00:00+00:00,3229.0,403.0,3632.0,207.0,0.73,24.8,2025-09-09 09:00:00+03:00,6,9,1,0
2025-09-09 07:00:00+00:00,4567.0,405.0,4972.0,412.0,0.43,26.9,2025-09-09 10:00:00+03:00,7,9,1,0
2025-09-09 08:00:00+00:00,5506.0,401.0,5907.0,549.0,0.58,28.5,2025-09-09 11:00:00+03:00,8,9,1,0
2025-09-09 09:00:00+00:00,6030.0,410.0,6440.0,734.0,0.88,30.0,2025-09-09 12:00:00+03:00,9,9,1,0
2025-09-09 10:00:00+00:00,6156.0,452.0,6608.0,816.0,1.64,30.9,2025-09-09 13:00:00+03:00,10,9,1,0
2025-09-09 11:00:00+00:00,5970.0,503.0,6473.0,839.0,2.64,31.2,2025-09-09 14:00:00+03:00,11,9,1,0
2025-09-09 12:00:00+00:00,5389.0,532.0,5921.0,799.0,3.51,31.0,2025-09-09 15:00:00+03:00,12,9,1,0
2025-09-09 13:00:00+00:00,4375.0,577.0,4952.0,664.0,3.77,30.5,2025-09-09 16:00:00+03:00,13,9,1,0
