datetime_utc,irradiance_Wm2,windspeed_ms,temperature_C
2024-01-21 01:00:00+00:00,0.0,3.05,8.9
2024-01-21 02:00:00+00:00,0.0,4.78,8.4
2024-01-21 03:00:00+00:00,0.0,5.83,8.2
2024-01-21 04:00:00+00:00,0.0,5.86,8.0
2024-01-21 05:00:00+00:00,0.0,6.26,8.1
2024-01-21 06:00:00+00:00,1.0,6.63,7.8
2024-01-21 07:00:00+00:00,32.0,5.1,7.8
2024-01-21 08:00:00+00:00,100.0,5.98,8.1
2024-01-21 09:00:00+00:00,147.0,5.22,8.3
2024-01-21 10:00:00+00:00,156.0,4.74,8.3
2024-01-21 11:00:00+00:00,166.0,5.0,8.0
2024-01-21 12:00:00+00:00,160.0,5.57,8.1
2024-01-21 13:00:00+00:00,259.0,5.98,8.9
2024-01-21 14:00:00+00:00,120.0,5.44,8.3
2024-01-21 15:00:00+00:00,48.0,4.65,7.7
2024-01-21 16:00:00+00:00,5.0,3.35,7.1
2024-01-21 17:00:00+00:00,0.0,3.34,6.8
2024-01-21 18:00:00+00:00,0.0,3.34,6.8
2024-01-21 19:00:00+00:00,0.0,3.24,6.6
2024-01-21 20:00:00+00:00,0.0,3.67,6.2
2024-01-21 21:00:00+00:00,0.0,3.54,6.6
2024-01-21 22:00:00+00:00,0.0,2.82,6.3
2024-01-21 23:00:00+00:00,0.0,3.2,6.4
2024-01-22 00:00:00+00:00,0.0,3.89,5.8
2024-01-22 01:00:00+00:00,0.0,3.79,6.1
2024-01-22 02:00:00+00:00,0.0,3.89,5.7
2024-01-22 03:00:00+00:00,0.0,3.95,5.8
2024-01-22 04:00:00+00:00,0.0,3.93,5.9
2024-01-22 05:00:00+00:00,0.0,3.47,6.1
2024-01-22 06:00:00+00:00,4.0,3.28,5.6
2024-01-22 07:00:00+00:00,76.0,3.83,6.8
2024-01-22 08:00:00+00:00,123.0,4.71,7.3
2024-01-22 09:00:00+00:00,248.0,5.73,7.7
2024-01-22 10:00:00+00:00,270.0,5.8,7.8
2024-01-22 11:00:00+00:00,355.0,6.09,8.1
2024-01-22 12:00:00+00:00,297.0,6.28,8.0
2024-01-22 13:00:00+00:00,142.0,5.0,7.1
2024-01-22 14:00:00+00:00,130.0,4.92,7.0
2024-01-22 15:00:00+00:00,49.0,3.1,6.7
2024-01-22 16:00:00+00:00,6.0,2.82,6.2
2024-01-22 17:00:00+00:00,0.0,2.11,6.2
2024-01-22 18:00:00+00:00,0.0,2.16,6.2
2024-01-22 19:00:00+00:00,0.0,1.97,6.4
2024-01-22 20:00:00+00:00,0.0,1.89,6.4
2024-01-22 21:00:00+00:00,0.0,1.92,6.3
2024-01-22 22:00:00+00:00,0.0,1.7,6.3
2024-01-22 23:00:00+00:00,0.0,1.86,6.4
2024-01-23 00:00:00+00:00,0.0,1.84,6.3
2024-01-23 01:00:00+00:00,0.0,2.41,6.6
2024-01-23 02:00:00+00:00,0.0,2.56,6.2
2024-01-23 03:00:00+00:00,0.0,2.61,6.1
2024-01-23 04:00:00+00:00,0.0,2.61,5.8
2024-01-23 05:00:00+00:00,0.0,2.06,5.6
2024-01-23 06:00:00+00:00,3.0,1.84,5.4
2024-01-23 07:00:00+00:00,76.0,1.99,6.4
2024-01-23 08:00:00+00:00,221.0,1.91,7.8
2024-01-23 09:00:00+00:00,377.0,1.39,8.8
2024-01-23 10:00:00+00:00,446.0,1.39,9.3
2024-01-23 11:00:00+00:00,512.0,1.44,10.2
2024-01-23 12:00:00+00:00,522.0,1.7,11.1
2024-01-23 13:00:00+00:00,443.0,2.0,11.7
2024-01-23 14:00:00+00:00,307.0,1.82,11.4
2024-01-23 15:00:00+00:00,143.0,1.77,10.4
2024-01-23 16:00:00+00:00,15.0,2.43,8.1
2024-01-23 17:00:00+00:00,0.0,2.89,6.5
2024-01-23 18:00:00+00:00,0.0,2.62,5.1
2024-01-23 19:00:00+00:00,0.0,2.6,4.2
2024-01-23 20:00:00+00:00,0.0,2.66,3.6
2024-01-23 21:00:00+00:00,0.0,2.53,3.3
2024-01-23 22:00:00+00:00,0.0,1.7,3.0
2024-01-23 23:00:00+00:00,0.0,1.3,2.3
2024-01-24 00:00:00+00:00,0.0,1.26,2.2
2024-01-24 01:00:00+00:00,0.0,0.89,5.5
2024-01-24 02:00:00+00:00,0.0,1.3,5.4
2024-01-24 03:00:00+00:00,0.0,1.6,5.1
2024-01-24 04:00:00+00:00,0.0,1.3,5.8
2024-01-24 05:00:00+00:00,0.0,1.03,6.6
2024-01-24 06:00:00+00:00,4.0,1.43,5.8
2024-01-24 07:00:00+00:00,74.0,1.03,8.2
2024-01-24 08:00:00+00:00,224.0,1.81,9.1
2024-01-24 09:00:00+00:00,336.0,3.67,10.1
2024-01-24 10:00:00+00:00,359.0,4.0,11.0
2024-01-24 11:00:00+00:00,418.0,4.6,11.2
2024-01-24 12:00:00+00:00,316.0,4.4,11.1
2024-01-24 13:00:00+00:00,318.0,4.1,10.8
2024-01-24 14:00:00+00:00,212.0,3.71,10.5
2024-01-24 15:00:00+00:00,107.0,3.16,9.8
2024-01-24 16:00:00+00:00,13.0,2.12,8.1
2024-01-24 17:00:00+00:00,0.0,1.92,6.4
2024-01-24 18:00:00+00:00,0.0,1.94,5.2
2024-01-24 19:00:00+00:00,0.0,1.72,3.9
2024-01-24 20:00:00+00:00,0.0,1.8,3.0
2024-01-24 21:00:00+00:00,0.0,2.0,2.2
2024-01-24 22:00:00+00:00,0.0,1.9,1.5
2024-01-24 23:00:00+00:00,0.0,2.06,1.5
2024-01-25 00:00:00+00:00,0.0,2.06,1.4
2024-01-25 01:00:00+00:00,0.0,1.36,3.2
2024-01-25 02:00:00+00:00,0.0,1.39,3.1
2024-01-25 03:00:00+00:00,0.0,1.89,3.2
2024-01-25 04:00:00+00:00,0.0,2.14,3.3
2024-01-25 05:00:00+00:00,0.0,2.16,3.0
2024-01-25 06:00:00+00:00,5.0,1.46,4.3
2024-01-25 07:00:00+00:00,91.0,0.7,6.9
2024-01-25 08:00:00+00:00,248.0,0.22,8.4
2024-01-25 09:00:00+00:00,344.0,0.78,9.8
2024-01-25 10:00:00+00:00,307.0,1.08,10.9
2024-01-25 11:00:00+00:00,293.0,1.22,11.4
2024-01-25 12:00:00+00:00,460.0,1.65,12.9
2024-01-25 13:00:00+00:00,366.0,1.13,12.5
2024-01-25 14:00:00+00:00,294.0,1.2,13.0
2024-01-25 15:00:00+00:00,143.0,0.85,11.8
2024-01-25 16:00:00+00:00,16.0,1.7,9.9
2024-01-25 17:00:00+00:00,0.0,1.92,8.5
2024-01-25 18:00:00+00:00,0.0,1.79,7.4
2024-01-25 19:00:00+00:00,0.0,2.22,7.7
2024-01-25 20:00:00+00:00,0.0,2.57,7.6
2024-01-25 21:00:00+00:00,0.0,1.86,7.3
2024-01-25 22:00:00+00:00,0.0,1.34,7.8
2024-01-25 23:00:00+00:00,0.0,1.58,6.3
2024-01-26 00:00:00+00:00,0.0,2.71,5.4
2024-01-26 01:00:00+00:00,0.0,2.83,7.5
2024-01-26 02:00:00+00:00,0.0,1.71,6.6
2024-01-26 03:00:00+00:00,0.0,1.7,5.0
2024-01-26 04:00:00+00:00,0.0,1.73,3.8
2024-01-26 05:00:00+00:00,0.0,1.52,3.9
2024-01-26 06:00:00+00:00,5.0,1.33,4.5
2024-01-26 07:00:00+00:00,113.0,0.32,7.2
2024-01-26 08:00:00+00:00,281.0,2.33,10.1
2024-01-26 09:00:00+00:00,427.0,2.62,12.3
2024-01-26 10:00:00+00:00,526.0,4.75,13.5
2024-01-26 11:00:00+00:00,565.0,4.52,13.9
2024-01-26 12:00:00+00:00,544.0,4.39,13.9
2024-01-26 13:00:00+00:00,455.0,3.86,14.0
2024-01-26 14:00:00+00:00,320.0,3.38,13.6
2024-01-26 15:00:00+00:00,155.0,2.77,12.4
2024-01-26 16:00:00+00:00,19.0,1.22,11.7
2024-01-26 17:00:00+00:00,0.0,1.2,10.6
2024-01-26 18:00:00+00:00,0.0,1.91,6.6
2024-01-26 19:00:00+00:00,0.0,2.6,5.6
2024-01-26 20:00:00+00:00,0.0,2.66,4.8
2024-01-26 21:00:00+00:00,0.0,2.31,4.3
2024-01-26 22:00:00+00:00,0.0,2.19,3.8
2024-01-26 23:00:00+00:00,0.0,2.34,3.3
2024-01-27 00:00:00+00:00,0.0,2.55,3.0
2024-01-27 01:00:00+00:00,0.0,2.28,4.7
2024-01-27 02:00:00+00:00,0.0,2.28,4.6
2024-01-27 03:00:00+00:00,0.0,2.46,4.4
2024-01-27 04:00:00+00:00,0.0,2.59,4.3
2024-01-27 05:00:00+00:00,0.0,2.77,4.1
2024-01-27 06:00:00+00:00,6.0,2.73,4.7
2024-01-27 07:00:00+00:00,109.0,1.39,7.9
2024-01-27 08:00:00+00:00,283.0,0.8,10.4
2024-01-27 09:00:00+00:00,414.0,1.66,11.6
2024-01-27 10:00:00+00:00,510.0,2.3,12.3
2024-01-27 11:00:00+00:00,451.0,2.48,12.7
2024-01-27 12:00:00+00:00,321.0,2.9,12.9
2024-01-27 13:00:00+00:00,216.0,2.72,13.3
2024-01-27 14:00:00+00:00,201.0,2.01,13.6
2024-01-27 15:00:00+00:00,153.0,1.49,12.6
2024-01-27 16:00:00+00:00,20.0,1.39,11.4
2024-01-27 17:00:00+00:00,0.0,2.22,8.8
2024-01-27 18:00:00+00:00,0.0,2.95,7.3
2024-01-27 19:00:00+00:00,0.0,2.59,5.6
2024-01-27 20:00:00+00:00,0.0,2.22,4.4
2024-01-27 21:00:00+00:00,0.0,1.06,8.0
2024-01-27 22:00:00+00:00,0.0,2.36,4.9
2024-01-27 23:00:00+00:00,0.0,3.85,6.3
2024-01-28 00:00:00+00:00,0.0,5.01,7.3
2024-01-28 01:00:00+00:00,0.0,4.11,7.2
2024-01-28 02:00:00+00:00,0.0,4.31,7.4
2024-01-28 03:00:00+00:00,0.0,4.2,7.5
2024-01-28 04:00:00+00:00,0.0,2.19,7.1
2024-01-28 05:00:00+00:00,0.0,0.86,7.1
2024-01-28 06:00:00+00:00,3.0,1.0,6.7
2024-01-28 07:00:00+00:00,28.0,1.5,7.1
2024-01-28 08:00:00+00:00,122.0,1.8,7.2
2024-01-28 09:00:00+00:00,166.0,2.34,7.3
2024-01-28 10:00:00+00:00,435.0,3.91,8.5
2024-01-28 11:00:00+00:00,406.0,3.9,8.2
2024-01-28 12:00:00+00:00,428.0,2.69,9.1
2024-01-28 13:00:00+00:00,404.0,3.98,9.6
2024-01-28 14:00:00+00:00,270.0,3.18,8.8
2024-01-28 15:00:00+00:00,139.0,2.31,7.7
2024-01-28 16:00:00+00:00,20.0,1.26,5.6
2024-01-28 17:00:00+00:00,0.0,1.22,4.8
2024-01-28 18:00:00+00:00,0.0,1.42,3.9
2024-01-28 19:00:00+00:00,0.0,1.4,3.5
2024-01-28 20:00:00+00:00,0.0,1.6,3.0
2024-01-28 21:00:00+00:00,0.0,1.72,2.7
2024-01-28 22:00:00+00:00,0.0,2.11,2.8
2024-01-28 23:00:00+00:00,0.0,2.02,2.5
2024-01-29 00:00:00+00:00,0.0,1.86,2.9
2024-01-29 01:00:00+00:00,0.0,2.3,4.4
2024-01-29 02:00:00+00:00,0.0,2.2,4.5
2024-01-29 03:00:00+00:00,0.0,2.53,4.0
2024-01-29 04:00:00+00:00,0.0,2.73,3.9
2024-01-29 05:00:00+00:00,0.0,2.9,4.0
2024-01-29 06:00:00+00:00,3.0,3.42,4.5
2024-01-29 07:00:00+00:00,79.0,3.6,5.4
2024-01-29 08:00:00+00:00,244.0,3.91,6.3
2024-01-29 09:00:00+00:00,271.0,3.62,6.4
2024-01-29 10:00:00+00:00,390.0,3.69,7.4
2024-01-29 11:00:00+00:00,309.0,3.9,6.9
2024-01-29 12:00:00+00:00,325.0,3.72,7.2
2024-01-29 13:00:00+00:00,221.0,3.37,6.5
2024-01-29 14:00:00+00:00,225.0,3.2,6.3
2024-01-29 15:00:00+00:00,80.0,2.66,6.1
2024-01-29 16:00:00+00:00,19.0,2.7,5.2
2024-01-29 17:00:00+00:00,0.0,3.01,4.5
2024-01-29 18:00:00+00:00,0.0,3.2,4.0
2024-01-29 19:00:00+00:00,0.0,3.13,4.1
2024-01-29 20:00:00+00:00,0.0,3.03,4.1
2024-01-29 21:00:00+00:00,0.0,2.92,3.7
2024-01-29 22:00:00+00:00,0.0,2.77,3.3
2024-01-29 23:00:00+00:00,0.0,3.11,3.8
2024-01-30 00:00:00+00:00,0.0,2.7,3.3
2024-01-30 01:00:00+00:00,0.0,3.3,3.2
2024-01-30 02:00:00+00:00,0.0,3.3,3.3
2024-01-30 03:00:00+00:00,0.0,2.69,2.7
2024-01-30 04:00:00+00:00,0.0,3.41,3.2
2024-01-30 05:00:00+00:00,0.0,3.92,3.3
2024-01-30 06:00:00+00:00,5.0,5.95,4.2
2024-01-30 07:00:00+00:00,57.0,6.45,4.8
2024-01-30 08:00:00+00:00,88.0,6.24,4.8
2024-01-30 09:00:00+00:00,89.0,6.4,5.1
2024-01-30 10:00:00+00:00,163.0,7.23,5.1
2024-01-30 11:00:00+00:00,138.0,6.02,4.7
2024-01-30 12:00:00+00:00,162.0,6.71,5.5
2024-01-30 13:00:00+00:00,179.0,7.07,5.3
2024-01-30 14:00:00+00:00,81.0,5.9,4.9
2024-01-30 15:00:00+00:00,57.0,5.56,4.5
2024-01-30 16:00:00+00:00,10.0,5.02,4.3
2024-01-30 17:00:00+00:00,0.0,5.15,4.2
2024-01-30 18:00:00+00:00,0.0,5.0,4.3
2024-01-30 19:00:00+00:00,0.0,3.88,4.2
2024-01-30 20:00:00+00:00,0.0,4.21,4.8
2024-01-30 21:00:00+00:00,0.0,3.81,4.8
2024-01-30 22:00:00+00:00,0.0,4.01,5.0
2024-01-30 23:00:00+00:00,0.0,4.41,5.1
2024-01-31 00:00:00+00:00,0.0,4.26,4.9
2024-01-31 01:00:00+00:00,0.0,3.31,4.5
2024-01-31 02:00:00+00:00,0.0,2.63,4.7
2024-01-31 03:00:00+00:00,0.0,3.21,4.7
2024-01-31 04:00:00+00:00,0.0,3.13,4.6
2024-01-31 05:00:00+00:00,0.0,3.52,4.7
2024-01-31 06:00:00+00:00,6.0,3.16,4.4
2024-01-31 07:00:00+00:00,83.0,3.1,5.6
2024-01-31 08:00:00+00:00,161.0,3.36,6.2
2024-01-31 09:00:00+00:00,264.0,4.7,7.1
2024-01-31 10:00:00+00:00,337.0,5.12,7.8
2024-01-31 11:00:00+00:00,439.0,5.33,8.4
2024-01-31 12:00:00+00:00,419.0,5.1,8.6
2024-01-31 13:00:00+00:00,319.0,4.9,7.9
2024-01-31 14:00:00+00:00,178.0,4.21,7.4
2024-01-31 15:00:00+00:00,90.0,2.79,6.8
2024-01-31 16:00:00+00:00,15.0,2.75,6.2
2024-01-31 17:00:00+00:00,0.0,2.21,5.4
2024-01-31 18:00:00+00:00,0.0,2.06,4.3
2024-01-31 19:00:00+00:00,0.0,2.0,3.7
2024-01-31 20:00:00+00:00,0.0,1.98,3.7
2024-01-31 21:00:00+00:00,0.0,1.57,3.9
2024-01-31 22:00:00+00:00,0.0,1.52,3.9
2024-01-31 23:00:00+00:00,0.0,1.57,4.1
2024-02-01 00:00:00+00:00,0.0,1.57,4.2
2024-02-01 01:00:00+00:00,0.0,1.75,5.2
2024-02-01 02:00:00+00:00,0.0,1.53,5.0
2024-02-01 03:00:00+00:00,0.0,1.53,4.7
2024-02-01 04:00:00+00:00,0.0,1.5,3.7
2024-02-01 05:00:00+00:00,0.0,1.52,3.1
2024-02-01 06:00:00+00:00,9.0,1.56,2.3
2024-02-01 07:00:00+00:00,127.0,1.24,5.3
2024-02-01 08:00:00+00:00,299.0,1.7,7.8
2024-02-01 09:00:00+00:00,444.0,1.63,9.4
2024-02-01 10:00:00+00:00,545.0,1.8,10.4
2024-02-01 11:00:00+00:00,589.0,2.19,11.1
2024-02-01 12:00:00+00:00,568.0,2.51,11.8
2024-02-01 13:00:00+00:00,484.0,2.61,11.4
2024-02-01 14:00:00+00:00,346.0,2.58,11.1
2024-02-01 15:00:00+00:00,178.0,2.13,10.2
2024-02-01 16:00:00+00:00,29.0,1.7,7.2
2024-02-01 17:00:00+00:00,0.0,1.9,5.7
2024-02-01 18:00:00+00:00,0.0,2.62,4.8
2024-02-01 19:00:00+00:00,0.0,2.82,4.1
2024-02-01 20:00:00+00:00,0.0,2.87,3.5
2024-02-01 21:00:00+00:00,0.0,2.83,3.4
2024-02-01 22:00:00+00:00,0.0,2.69,3.2
2024-02-01 23:00:00+00:00,0.0,2.47,3.0
2024-02-02 00:00:00+00:00,0.0,2.11,3.0
2024-02-02 01:00:00+00:00,0.0,1.7,4.4
2024-02-02 02:00:00+00:00,0.0,2.0,3.5
2024-02-02 03:00:00+00:00,0.0,2.3,3.0
2024-02-02 04:00:00+00:00,0.0,2.16,2.8
2024-02-02 05:00:00+00:00,0.0,2.2,2.8
2024-02-02 06:00:00+00:00,9.0,2.46,3.2
2024-02-02 07:00:00+00:00,129.0,1.52,6.8
2024-02-02 08:00:00+00:00,303.0,0.51,10.1
2024-02-02 09:00:00+00:00,451.0,1.28,11.3
2024-02-02 10:00:00+00:00,553.0,1.66,12.4
2024-02-02 11:00:00+00:00,593.0,1.7,13.5
2024-02-02 12:00:00+00:00,568.0,2.12,14.1
2024-02-02 13:00:00+00:00,486.0,3.1,14.1
2024-02-02 14:00:00+00:00,341.0,3.44,13.2
2024-02-02 15:00:00+00:00,164.0,2.4,11.8
2024-02-02 16:00:00+00:00,27.0,1.7,8.6
2024-02-02 17:00:00+00:00,0.0,1.41,7.3
2024-02-02 18:00:00+00:00,0.0,2.16,6.3
2024-02-02 19:00:00+00:00,0.0,2.56,5.4
2024-02-02 20:00:00+00:00,0.0,2.73,4.8
2024-02-02 21:00:00+00:00,0.0,2.68,4.2
2024-02-02 22:00:00+00:00,0.0,2.94,4.0
2024-02-02 23:00:00+00:00,0.0,2.83,4.1
2024-02-03 00:00:00+00:00,0.0,2.7,4.4
2024-02-03 01:00:00+00:00,0.0,2.37,4.9
2024-02-03 02:00:00+00:00,0.0,2.04,6.0
2024-02-03 03:00:00+00:00,0.0,2.43,5.3
2024-02-03 04:00:00+00:00,0.0,2.6,4.7
2024-02-03 05:00:00+00:00,0.0,2.72,4.2
2024-02-03 06:00:00+00:00,8.0,2.57,4.7
2024-02-03 07:00:00+00:00,115.0,1.92,7.3
2024-02-03 08:00:00+00:00,234.0,1.32,9.6
2024-02-03 09:00:00+00:00,404.0,1.14,10.8
2024-02-03 10:00:00+00:00,472.0,1.64,11.6
2024-02-03 11:00:00+00:00,420.0,2.27,12.1
2024-02-03 12:00:00+00:00,444.0,2.41,12.6
2024-02-03 13:00:00+00:00,435.0,2.71,13.1
2024-02-03 14:00:00+00:00,315.0,3.13,12.8
2024-02-03 15:00:00+00:00,178.0,2.73,11.9
2024-02-03 16:00:00+00:00,31.0,2.14,9.2
2024-02-03 17:00:00+00:00,0.0,1.36,9.0
2024-02-03 18:00:00+00:00,0.0,2.12,7.1
2024-02-03 19:00:00+00:00,0.0,2.69,6.4
2024-02-03 20:00:00+00:00,0.0,2.56,6.2
2024-02-03 21:00:00+00:00,0.0,1.8,6.7
2024-02-03 22:00:00+00:00,0.0,1.43,8.2
2024-02-03 23:00:00+00:00,0.0,1.24,9.4
2024-02-04 00:00:00+00:00,0.0,0.95,9.4
2024-02-04 01:00:00+00:00,0.0,1.03,8.8
2024-02-04 02:00:00+00:00,0.0,1.14,8.3
2024-02-04 03:00:00+00:00,0.0,1.27,7.1
2024-02-04 04:00:00+00:00,0.0,1.56,6.0
2024-02-04 05:00:00+00:00,0.0,1.49,6.9
2024-02-04 06:00:00+00:00,10.0,1.12,8.7
2024-02-04 07:00:00+00:00,132.0,0.76,9.1
2024-02-04 08:00:00+00:00,303.0,0.42,10.5
2024-02-04 09:00:00+00:00,450.0,1.08,11.9
2024-02-04 10:00:00+00:00,550.0,1.92,13.2
2024-02-04 11:00:00+00:00,588.0,2.8,14.4
2024-02-04 12:00:00+00:00,548.0,3.11,15.4
2024-02-04 13:00:00+00:00,482.0,3.79,16.4
2024-02-04 14:00:00+00:00,350.0,3.48,16.1
2024-02-04 15:00:00+00:00,183.0,2.59,14.8
2024-02-04 16:00:00+00:00,33.0,1.61,11.9
2024-02-04 17:00:00+00:00,0.0,0.51,13.6
2024-02-04 18:00:00+00:00,0.0,1.58,10.5
2024-02-04 19:00:00+00:00,0.0,1.92,8.6
2024-02-04 20:00:00+00:00,0.0,2.12,7.9
2024-02-04 21:00:00+00:00,0.0,2.34,7.7
2024-02-04 22:00:00+00:00,0.0,2.25,7.6
2024-02-04 23:00:00+00:00,0.0,1.97,8.0
2024-02-05 00:00:00+00:00,0.0,1.66,9.2
2024-02-05 01:00:00+00:00,0.0,1.12,11.4
2024-02-05 02:00:00+00:00,0.0,1.53,10.0
2024-02-05 03:00:00+00:00,0.0,1.32,11.8
2024-02-05 04:00:00+00:00,0.0,1.12,11.9
2024-02-05 05:00:00+00:00,0.0,1.17,11.8
2024-02-05 06:00:00+00:00,11.0,1.17,11.8
2024-02-05 07:00:00+00:00,135.0,0.54,11.6
2024-02-05 08:00:00+00:00,307.0,0.41,12.6
2024-02-05 09:00:00+00:00,454.0,1.0,13.9
2024-02-05 10:00:00+00:00,555.0,1.51,15.2
2024-02-05 11:00:00+00:00,597.0,2.06,16.5
2024-02-05 12:00:00+00:00,575.0,2.91,17.8
2024-02-05 13:00:00+00:00,491.0,3.54,18.4
2024-02-05 14:00:00+00:00,357.0,3.08,18.0
2024-02-05 15:00:00+00:00,190.0,2.33,16.5
2024-02-05 16:00:00+00:00,36.0,1.61,13.8
2024-02-05 17:00:00+00:00,0.0,0.51,15.9
2024-02-05 18:00:00+00:00,0.0,0.85,16.1
2024-02-05 19:00:00+00:00,0.0,1.17,15.9
2024-02-05 20:00:00+00:00,0.0,1.65,13.1
2024-02-05 21:00:00+00:00,0.0,1.12,13.8
2024-02-05 22:00:00+00:00,0.0,0.71,13.0
2024-02-05 23:00:00+00:00,0.0,1.9,9.2
2024-02-06 00:00:00+00:00,0.0,2.42,7.4
2024-02-06 01:00:00+00:00,0.0,2.28,8.9
2024-02-06 02:00:00+00:00,0.0,2.39,8.5
2024-02-06 03:00:00+00:00,0.0,2.72,8.4
2024-02-06 04:00:00+00:00,0.0,2.83,8.2
2024-02-06 05:00:00+00:00,0.0,2.61,7.9
2024-02-06 06:00:00+00:00,13.0,2.36,8.9
2024-02-06 07:00:00+00:00,143.0,1.49,13.2
2024-02-06 08:00:00+00:00,319.0,0.86,15.2
2024-02-06 09:00:00+00:00,468.0,0.94,16.1
2024-02-06 10:00:00+00:00,569.0,0.92,17.5
2024-02-06 11:00:00+00:00,611.0,1.04,18.3
2024-02-06 12:00:00+00:00,590.0,1.46,18.7
2024-02-06 13:00:00+00:00,505.0,1.3,18.4
2024-02-06 14:00:00+00:00,370.0,1.0,18.2
2024-02-06 15:00:00+00:00,199.0,1.41,16.5
2024-02-06 16:00:00+00:00,39.0,1.36,13.4
2024-02-06 17:00:00+00:00,0.0,1.39,13.1
2024-02-06 18:00:00+00:00,0.0,1.43,13.4
2024-02-06 19:00:00+00:00,0.0,1.25,14.3
2024-02-06 20:00:00+00:00,0.0,0.99,13.9
2024-02-06 21:00:00+00:00,0.0,0.67,13.6
2024-02-06 22:00:00+00:00,0.0,0.54,13.1
2024-02-06 23:00:00+00:00,0.0,0.22,12.4
2024-02-07 00:00:00+00:00,0.0,0.4,11.9
2024-02-07 01:00:00+00:00,0.0,0.81,11.5
2024-02-07 02:00:00+00:00,0.0,0.61,11.9
2024-02-07 03:00:00+00:00,0.0,0.32,11.7
2024-02-07 04:00:00+00:00,0.0,0.63,11.6
2024-02-07 05:00:00+00:00,0.0,1.1,11.6
2024-02-07 06:00:00+00:00,14.0,1.0,11.8
2024-02-07 07:00:00+00:00,145.0,0.32,12.1
2024-02-07 08:00:00+00:00,322.0,1.39,14.0
2024-02-07 09:00:00+00:00,471.0,2.42,15.1
2024-02-07 10:00:00+00:00,570.0,2.9,16.1
2024-02-07 11:00:00+00:00,606.0,3.55,17.2
2024-02-07 12:00:00+00:00,575.0,4.11,17.6
2024-02-07 13:00:00+00:00,481.0,3.67,17.3
2024-02-07 14:00:00+00:00,347.0,3.5,17.1
2024-02-07 15:00:00+00:00,175.0,3.48,15.6
2024-02-07 16:00:00+00:00,34.0,2.47,13.2
2024-02-07 17:00:00+00:00,0.0,1.97,12.1
2024-02-07 18:00:00+00:00,0.0,2.02,11.6
2024-02-07 19:00:00+00:00,0.0,1.86,10.9
2024-02-07 20:00:00+00:00,0.0,1.7,11.1
2024-02-07 21:00:00+00:00,0.0,1.35,12.6
2024-02-07 22:00:00+00:00,0.0,1.06,13.2
2024-02-07 23:00:00+00:00,0.0,0.5,13.0
2024-02-08 00:00:00+00:00,0.0,0.36,12.8
2024-02-08 01:00:00+00:00,0.0,0.7,11.4
2024-02-08 02:00:00+00:00,0.0,0.92,11.4
2024-02-08 03:00:00+00:00,0.0,0.76,11.6
2024-02-08 04:00:00+00:00,0.0,0.73,11.6
2024-02-08 05:00:00+00:00,0.0,0.71,11.9
2024-02-08 06:00:00+00:00,15.0,0.67,12.1
2024-02-08 07:00:00+00:00,146.0,0.5,12.2
2024-02-08 08:00:00+00:00,298.0,0.14,12.6
2024-02-08 09:00:00+00:00,467.0,0.58,13.8
2024-02-08 10:00:00+00:00,573.0,0.81,15.1
2024-02-08 11:00:00+00:00,612.0,1.92,16.4
2024-02-08 12:00:00+00:00,583.0,2.26,16.6
2024-02-08 13:00:00+00:00,484.0,3.11,16.6
2024-02-08 14:00:00+00:00,329.0,4.0,16.3
2024-02-08 15:00:00+00:00,179.0,2.96,15.2
2024-02-08 16:00:00+00:00,38.0,1.14,13.4
2024-02-08 17:00:00+00:00,0.0,1.14,13.4
2024-02-08 18:00:00+00:00,0.0,1.55,11.8
2024-02-08 19:00:00+00:00,0.0,1.0,13.8
2024-02-08 20:00:00+00:00,0.0,0.1,13.8
2024-02-08 21:00:00+00:00,0.0,0.72,13.3
2024-02-08 22:00:00+00:00,0.0,0.61,12.6
2024-02-08 23:00:00+00:00,0.0,1.36,11.2
2024-02-09 00:00:00+00:00,0.0,1.64,9.2
2024-02-09 01:00:00+00:00,0.0,1.25,10.8
2024-02-09 02:00:00+00:00,0.0,1.27,10.6
2024-02-09 03:00:00+00:00,0.0,1.39,10.4
2024-02-09 04:00:00+00:00,0.0,1.43,10.4
2024-02-09 05:00:00+00:00,0.0,1.17,11.1
2024-02-09 06:00:00+00:00,16.0,0.81,11.1
2024-02-09 07:00:00+00:00,149.0,0.73,11.6
2024-02-09 08:00:00+00:00,324.0,0.63,13.3
2024-02-09 09:00:00+00:00,474.0,1.22,14.7
2024-02-09 10:00:00+00:00,576.0,2.36,15.8
2024-02-09 11:00:00+00:00,617.0,2.94,16.8
2024-02-09 12:00:00+00:00,597.0,3.47,17.2
2024-02-09 13:00:00+00:00,516.0,3.41,17.0
2024-02-09 14:00:00+00:00,380.0,2.8,16.5
2024-02-09 15:00:00+00:00,208.0,2.97,15.9
2024-02-09 16:00:00+00:00,44.0,3.01,13.5
2024-02-09 17:00:00+00:00,0.0,2.31,12.1
2024-02-09 18:00:00+00:00,0.0,1.91,11.4
2024-02-09 19:00:00+00:00,0.0,1.5,11.4
2024-02-09 20:00:00+00:00,0.0,1.35,12.1
2024-02-09 21:00:00+00:00,0.0,1.36,11.9
2024-02-09 22:00:00+00:00,0.0,0.67,12.6
2024-02-09 23:00:00+00:00,0.0,0.5,12.6
2024-02-10 00:00:00+00:00,0.0,0.42,12.4
2024-02-10 01:00:00+00:00,0.0,1.08,12.2
